temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,year,date,location,associated_race
21.0,11.9,56.0,0.0,,20.0,7.6,,1011.6,,No Rain,2012,2012-05-11 00:00:00, Darlington, Darlington_2012-05-12 00:00:00
22.0,12.0,53.0,0.0,,50.0,5.4,,1020.8,,No Rain,2012,2012-05-12 00:00:00, Darlington, Darlington_2012-05-12 00:00:00
22.0,16.1,69.0,0.0,,90.0,5.4,,1024.1,,No Rain,2012,2012-05-13 00:00:00, Darlington, Darlington_2012-05-12 00:00:00
19.0,19.0,100.0,0.5,,130.0,9.4,,1020.4,,Light Rain,2012,2012-05-14 00:00:00, Darlington, Darlington_2012-05-12 00:00:00
21.0,18.9,88.0,0.0,,140.0,22.3,,1015.0,,No Rain,2012,2012-05-15 00:00:00, Darlington, Darlington_2012-05-12 00:00:00
23.0,17.9,73.0,0.0,,360.0,13.0,,1011.5,,No Rain,2012,2012-05-24 00:00:00, Charlotte, Charlotte_2012-05-27 00:00:00
27.0,16.0,51.0,0.0,,150.0,0.0,,1014.7,,No Rain,2012,2012-05-25 00:00:00, Charlotte, Charlotte_2012-05-27 00:00:00
28.0,16.9,51.0,0.0,,360.0,0.0,,1018.2,,No Rain,2012,2012-05-26 00:00:00, Charlotte, Charlotte_2012-05-27 00:00:00
28.0,18.1,55.0,0.0,,60.0,0.0,,1017.9,,No Rain,2012,2012-05-27 00:00:00, Charlotte, Charlotte_2012-05-27 00:00:00
27.0,19.1,62.0,0.0,,60.0,5.4,,1017.5,,No Rain,2012,2012-05-28 00:00:00, Charlotte, Charlotte_2012-05-27 00:00:00
26.0,17.9,61.0,0.0,,120.0,0.0,,1015.5,,No Rain,2012,2012-05-29 00:00:00, Charlotte, Charlotte_2012-05-27 00:00:00
23.0,21.1,89.0,0.0,,170.0,0.0,,1010.9,,No Rain,2012,2012-05-30 00:00:00, Charlotte, Charlotte_2012-05-27 00:00:00
27.2,18.2,58.0,0.0,,,0.0,,1016.3,,No Rain,2012,2012-05-03 00:00:00, Talladega, Talladega_2012-05-06 00:00:00
21.1,18.3,84.0,0.0,,80.0,5.4,,1018.9,,No Rain,2012,2012-05-04 00:00:00, Talladega, Talladega_2012-05-06 00:00:00
26.7,20.1,67.0,0.0,,230.0,5.4,,1015.6,,No Rain,2012,2012-05-05 00:00:00, Talladega, Talladega_2012-05-06 00:00:00
28.9,20.1,59.0,0.0,,290.0,5.4,,1012.6,,No Rain,2012,2012-05-06 00:00:00, Talladega, Talladega_2012-05-06 00:00:00
26.7,18.8,62.0,0.0,,,0.0,,1012.0,,No Rain,2012,2012-05-07 00:00:00, Talladega, Talladega_2012-05-06 00:00:00
18.9,17.2,90.0,4.3,,270.0,9.4,,1011.5,,Moderate Rain,2012,2012-05-08 00:00:00, Talladega, Talladega_2012-05-06 00:00:00
26.7,17.2,56.0,0.0,,320.0,9.4,,1010.1,,No Rain,2012,2012-05-09 00:00:00, Talladega, Talladega_2012-05-06 00:00:00
15.6,10.6,72.0,0.0,,230.0,5.4,,1015.1,,No Rain,2012,2012-06-07 00:00:00, Pocono, Pocono_2012-06-10 00:00:00
16.1,12.3,78.0,0.0,,290.0,5.4,,1015.1,,No Rain,2012,2012-06-08 00:00:00, Pocono, Pocono_2012-06-10 00:00:00
21.1,7.7,42.0,0.0,,300.0,7.6,,1012.2,,No Rain,2012,2012-06-09 00:00:00, Pocono, Pocono_2012-06-10 00:00:00
19.4,13.3,68.0,0.0,,300.0,13.0,,1014.8,,No Rain,2012,2012-06-10 00:00:00, Pocono, Pocono_2012-06-10 00:00:00
23.3,17.7,71.0,0.0,,110.0,13.0,,1020.0,,No Rain,2012,2012-06-11 00:00:00, Pocono, Pocono_2012-06-10 00:00:00
18.3,14.4,78.0,0.0,,130.0,20.5,,1021.9,,No Rain,2012,2012-06-12 00:00:00, Pocono, Pocono_2012-06-10 00:00:00
17.2,16.7,97.0,2.3,,150.0,13.0,,1013.1,,Light Rain,2012,2012-06-13 00:00:00, Pocono, Pocono_2012-06-10 00:00:00
20.0,6.7,42.0,0.0,,20.0,5.4,,1021.5,,No Rain,2012,2012-06-14 00:00:00, Michigan, Michigan_2012-06-17 00:00:00
24.4,6.2,31.0,0.0,,150.0,13.0,,1020.3,,No Rain,2012,2012-06-15 00:00:00, Michigan, Michigan_2012-06-17 00:00:00
28.3,9.6,31.0,0.0,,130.0,13.0,,1019.9,,No Rain,2012,2012-06-16 00:00:00, Michigan, Michigan_2012-06-17 00:00:00
28.3,16.2,48.0,0.0,,120.0,18.4,,1013.8,,No Rain,2012,2012-06-17 00:00:00, Michigan, Michigan_2012-06-17 00:00:00
24.4,10.7,42.0,0.0,,300.0,9.4,,1010.5,,No Rain,2012,2012-06-18 00:00:00, Michigan, Michigan_2012-06-17 00:00:00
26.1,20.7,72.0,0.0,,160.0,18.4,,1008.4,,No Rain,2012,2012-06-19 00:00:00, Michigan, Michigan_2012-06-17 00:00:00
31.7,18.3,45.0,0.0,,220.0,13.0,,1015.0,,No Rain,2012,2012-06-20 00:00:00, Michigan, Michigan_2012-06-17 00:00:00
26.1,12.2,42.0,0.0,,190.0,25.9,,1007.3,,No Rain,2012,2012-06-21 00:00:00, Sonoma, Sonoma_2012-06-24 00:00:00
18.3,9.4,56.0,0.0,,250.0,29.5,,1011.3,,No Rain,2012,2012-06-22 00:00:00, Sonoma, Sonoma_2012-06-24 00:00:00
19.4,11.7,61.0,0.0,,210.0,25.9,,1012.1,,No Rain,2012,2012-06-23 00:00:00, Sonoma, Sonoma_2012-06-24 00:00:00
20.0,7.0,43.0,0.0,,280.0,25.9,,1011.3,,No Rain,2012,2012-06-24 00:00:00, Sonoma, Sonoma_2012-06-24 00:00:00
22.2,3.8,30.0,0.0,,280.0,27.7,,1014.2,,No Rain,2012,2012-06-25 00:00:00, Sonoma, Sonoma_2012-06-24 00:00:00
20.6,8.3,45.0,0.0,,280.0,29.5,,1015.8,,No Rain,2012,2012-06-26 00:00:00, Sonoma, Sonoma_2012-06-24 00:00:00
25.6,9.0,35.0,0.0,,270.0,24.1,,1011.8,,No Rain,2012,2012-06-27 00:00:00, Sonoma, Sonoma_2012-06-24 00:00:00
2.0,1.0,93.0,0.0,,230.0,14.8,,998.5,,No Rain,2012,2012-05-31 00:00:00, Dover, Dover_2012-06-03 00:00:00
7.0,1.1,66.0,0.0,,300.0,22.3,,1005.3,,No Rain,2012,2012-06-01 00:00:00, Dover, Dover_2012-06-03 00:00:00
22.2,21.0,93.0,1.3,,150.0,22.3,,1008.5,,Light Rain,2012,2012-06-02 00:00:00, Dover, Dover_2012-06-03 00:00:00
9.0,-0.9,50.0,0.0,,270.0,22.3,,1013.7,,No Rain,2012,2012-06-03 00:00:00, Dover, Dover_2012-06-03 00:00:00
11.0,1.0,50.0,0.0,,240.0,13.0,,1019.7,,No Rain,2012,2012-06-04 00:00:00, Dover, Dover_2012-06-03 00:00:00
19.0,1.0,30.0,0.0,,300.0,16.6,,1018.0,,No Rain,2012,2012-06-05 00:00:00, Dover, Dover_2012-06-03 00:00:00
21.0,6.9,40.0,0.0,,280.0,18.4,,1014.1,,No Rain,2012,2012-06-06 00:00:00, Dover, Dover_2012-06-03 00:00:00
25.6,7.2,31.0,0.0,,50.0,11.2,,1013.5,,No Rain,2012,2012-06-27 00:00:00, Kentucky, Kentucky_2012-06-30 00:00:00
28.9,11.9,35.0,0.0,,250.0,5.4,,1014.2,,No Rain,2012,2012-06-28 00:00:00, Kentucky, Kentucky_2012-06-30 00:00:00
35.0,16.3,33.0,0.0,,230.0,14.8,,1010.4,,No Rain,2012,2012-06-29 00:00:00, Kentucky, Kentucky_2012-06-30 00:00:00
28.3,18.4,55.0,0.0,,40.0,9.4,,1011.0,,No Rain,2012,2012-06-30 00:00:00, Kentucky, Kentucky_2012-06-30 00:00:00
35.0,19.4,40.0,0.0,,,0.0,,1009.7,,No Rain,2012,2012-07-01 00:00:00, Kentucky, Kentucky_2012-06-30 00:00:00
33.9,19.9,44.0,0.0,,,0.0,,1011.5,,No Rain,2012,2012-07-02 00:00:00, Kentucky, Kentucky_2012-06-30 00:00:00
33.3,19.4,44.0,0.0,,330.0,5.4,,1014.1,,No Rain,2012,2012-07-03 00:00:00, Kentucky, Kentucky_2012-06-30 00:00:00
25.0,12.9,47.0,0.0,,140.0,9.4,,1020.6,,No Rain,2012,2012-07-12 00:00:00, New Hampshire, New Hampshire_2012-07-15 00:00:00
27.8,15.5,47.0,0.0,,140.0,5.4,,1018.8,,No Rain,2012,2012-07-13 00:00:00, New Hampshire, New Hampshire_2012-07-15 00:00:00
28.9,19.0,55.0,0.0,,200.0,7.6,,1019.0,,No Rain,2012,2012-07-14 00:00:00, New Hampshire, New Hampshire_2012-07-15 00:00:00
27.2,18.2,58.0,0.0,,,0.0,,1018.0,,No Rain,2012,2012-07-15 00:00:00, New Hampshire, New Hampshire_2012-07-15 00:00:00
25.0,20.7,77.0,0.0,,280.0,5.4,,1012.8,,No Rain,2012,2012-07-16 00:00:00, New Hampshire, New Hampshire_2012-07-15 00:00:00
27.8,19.3,60.0,0.0,,320.0,7.6,,1007.3,,No Rain,2012,2012-07-17 00:00:00, New Hampshire, New Hampshire_2012-07-15 00:00:00
24.4,21.1,82.0,1.5,,290.0,20.5,,1005.3,,Light Rain,2012,2012-07-18 00:00:00, New Hampshire, New Hampshire_2012-07-15 00:00:00
36.1,20.0,39.0,0.0,,220.0,22.3,,1006.3,,No Rain,2012,2012-07-26 00:00:00, Indianapolis, Indianapolis_2012-07-29 00:00:00
30.0,17.8,48.0,0.0,,300.0,27.7,,1006.7,,No Rain,2012,2012-07-27 00:00:00, Indianapolis, Indianapolis_2012-07-29 00:00:00
28.3,14.9,44.0,0.3,,310.0,22.3,,1010.9,,Light Rain,2012,2012-07-28 00:00:00, Indianapolis, Indianapolis_2012-07-29 00:00:00
27.2,12.8,41.0,0.0,,360.0,11.2,,1018.1,,No Rain,2012,2012-07-29 00:00:00, Indianapolis, Indianapolis_2012-07-29 00:00:00
28.3,12.2,37.0,0.0,,30.0,13.0,,1015.2,,No Rain,2012,2012-07-30 00:00:00, Indianapolis, Indianapolis_2012-07-29 00:00:00
30.6,15.1,39.0,0.0,,170.0,7.6,,1012.4,,No Rain,2012,2012-07-31 00:00:00, Indianapolis, Indianapolis_2012-07-29 00:00:00
28.9,19.0,55.0,0.0,,20.0,13.0,,1010.9,,No Rain,2012,2012-08-01 00:00:00, Indianapolis, Indianapolis_2012-07-29 00:00:00
29.4,23.8,72.0,0.0,,180.0,5.4,,1015.4,,No Rain,2012,2012-07-04 00:00:00, Daytona, Daytona_2012-07-07 00:00:00
27.2,22.8,77.0,0.0,,230.0,9.4,,1017.3,,No Rain,2012,2012-07-05 00:00:00, Daytona, Daytona_2012-07-07 00:00:00
27.8,21.1,67.0,0.0,,160.0,7.6,,1015.2,,No Rain,2012,2012-07-06 00:00:00, Daytona, Daytona_2012-07-07 00:00:00
27.2,21.7,72.0,0.0,,220.0,13.0,,1016.6,,No Rain,2012,2012-07-07 00:00:00, Daytona, Daytona_2012-07-07 00:00:00
28.3,21.1,65.0,0.0,,110.0,5.4,,1018.2,,No Rain,2012,2012-07-08 00:00:00, Daytona, Daytona_2012-07-07 00:00:00
29.4,21.6,63.0,0.0,,150.0,9.4,,1016.7,,No Rain,2012,2012-07-09 00:00:00, Daytona, Daytona_2012-07-07 00:00:00
27.8,22.3,72.0,0.0,,,0.0,,1014.8,,No Rain,2012,2012-07-10 00:00:00, Daytona, Daytona_2012-07-07 00:00:00
27.2,15.6,49.0,0.0,,270.0,5.4,,1012.7,,No Rain,2012,2012-08-09 00:00:00, Watkins Glen, Watkins Glen_2012-08-12 00:00:00
22.8,20.0,84.0,0.0,,240.0,9.4,,1010.2,,No Rain,2012,2012-08-10 00:00:00, Watkins Glen, Watkins Glen_2012-08-12 00:00:00
22.8,18.3,76.0,0.0,,150.0,5.4,,1006.0,,No Rain,2012,2012-08-11 00:00:00, Watkins Glen, Watkins Glen_2012-08-12 00:00:00
22.2,12.7,55.0,0.0,,240.0,18.4,,1011.6,,No Rain,2012,2012-08-12 00:00:00, Watkins Glen, Watkins Glen_2012-08-12 00:00:00
21.1,14.5,66.0,0.0,,240.0,0.0,,1013.9,,No Rain,2012,2012-08-13 00:00:00, Watkins Glen, Watkins Glen_2012-08-12 00:00:00
22.2,15.5,66.0,0.0,,,0.0,,1014.3,,No Rain,2012,2012-08-14 00:00:00, Watkins Glen, Watkins Glen_2012-08-12 00:00:00
20.0,16.6,81.0,1.0,,260.0,9.4,,1011.4,,Light Rain,2012,2012-08-15 00:00:00, Watkins Glen, Watkins Glen_2012-08-12 00:00:00
25.0,17.2,62.0,0.0,,160.0,0.0,,1013.3,,No Rain,2012,2012-08-16 00:00:00, Michigan, Michigan_2012-08-19 00:00:00
21.7,16.6,73.0,0.0,,250.0,18.4,,1008.4,,No Rain,2012,2012-08-17 00:00:00, Michigan, Michigan_2012-08-19 00:00:00
18.9,9.9,56.0,0.0,,320.0,11.2,,1014.5,,No Rain,2012,2012-08-18 00:00:00, Michigan, Michigan_2012-08-19 00:00:00
21.1,7.7,42.0,0.0,,150.0,0.0,,1014.3,,No Rain,2012,2012-08-19 00:00:00, Michigan, Michigan_2012-08-19 00:00:00
21.1,9.3,47.0,0.0,,330.0,7.6,,1012.7,,No Rain,2012,2012-08-20 00:00:00, Michigan, Michigan_2012-08-19 00:00:00
21.1,9.3,47.0,0.0,,30.0,5.4,,1014.3,,No Rain,2012,2012-08-21 00:00:00, Michigan, Michigan_2012-08-19 00:00:00
22.2,9.0,43.0,0.0,,300.0,5.4,,1018.3,,No Rain,2012,2012-08-22 00:00:00, Michigan, Michigan_2012-08-19 00:00:00
21.0,17.0,78.0,1.5,,90.0,7.6,,,,Light Rain,2012,2012-08-25 00:00:00, Bristol, Bristol_2012-08-25 00:00:00
22.2,18.4,79.0,0.0,,220.0,9.4,,1011.5,,No Rain,2012,2012-08-02 00:00:00, Pocono, Pocono_2012-08-05 00:00:00
23.3,14.0,56.0,0.0,,260.0,7.6,,1013.6,,No Rain,2012,2012-08-03 00:00:00, Pocono, Pocono_2012-08-05 00:00:00
25.6,19.5,69.0,0.0,,,0.0,,1019.1,,No Rain,2012,2012-08-04 00:00:00, Pocono, Pocono_2012-08-05 00:00:00
23.3,18.8,76.0,0.0,,140.0,9.4,,1022.0,,No Rain,2012,2012-08-05 00:00:00, Pocono, Pocono_2012-08-05 00:00:00
21.7,20.0,90.0,0.0,,240.0,11.2,,1016.3,,No Rain,2012,2012-08-06 00:00:00, Pocono, Pocono_2012-08-05 00:00:00
20.0,12.7,63.0,0.0,,,0.0,,1017.2,,No Rain,2012,2012-08-07 00:00:00, Pocono, Pocono_2012-08-05 00:00:00
22.8,15.6,64.0,0.0,,220.0,7.6,,1015.9,,No Rain,2012,2012-08-08 00:00:00, Pocono, Pocono_2012-08-05 00:00:00
23.7,13.0,51.0,0.0,,190.0,9.4,,1018.3,,No Rain,2012,2012-09-13 00:00:00, Chicagoland, Chicagoland_2012-09-16 00:00:00
16.2,13.1,82.0,0.0,,360.0,14.8,,1024.8,,No Rain,2012,2012-09-14 00:00:00, Chicagoland, Chicagoland_2012-09-16 00:00:00
17.9,8.7,55.0,0.0,,220.0,5.4,,1024.7,,No Rain,2012,2012-09-15 00:00:00, Chicagoland, Chicagoland_2012-09-16 00:00:00
20.5,2.8,31.0,0.0,,80.0,9.4,,1020.6,,No Rain,2012,2012-09-16 00:00:00, Chicagoland, Chicagoland_2012-09-16 00:00:00
19.3,10.0,55.0,0.0,,190.0,7.6,,1014.6,,No Rain,2012,2012-09-17 00:00:00, Chicagoland, Chicagoland_2012-09-16 00:00:00
20.1,14.0,68.0,0.5,,200.0,11.2,,1007.6,,Light Rain,2012,2012-09-18 00:00:00, Chicagoland, Chicagoland_2012-09-16 00:00:00
13.3,-0.4,39.0,0.0,,290.0,9.4,,1014.8,,No Rain,2012,2012-09-19 00:00:00, Chicagoland, Chicagoland_2012-09-16 00:00:00
25.0,25.0,100.0,0.3,,140.0,7.6,,1014.1,,Light Rain,2012,2012-08-30 00:00:00, Atlanta, Atlanta_2012-09-02 00:00:00
23.0,23.0,100.0,0.0,,110.0,0.0,,1019.0,,No Rain,2012,2012-08-31 00:00:00, Atlanta, Atlanta_2012-09-02 00:00:00
27.0,22.0,74.0,0.0,,,0.0,,1021.0,,No Rain,2012,2012-09-01 00:00:00, Atlanta, Atlanta_2012-09-02 00:00:00
28.0,21.1,66.0,0.0,,,0.0,,1018.6,,No Rain,2012,2012-09-02 00:00:00, Atlanta, Atlanta_2012-09-02 00:00:00
27.0,22.0,74.0,0.0,,180.0,5.4,,1014.7,,No Rain,2012,2012-09-03 00:00:00, Atlanta, Atlanta_2012-09-02 00:00:00
23.0,23.0,100.0,0.0,,200.0,9.4,,1013.9,,No Rain,2012,2012-09-04 00:00:00, Atlanta, Atlanta_2012-09-02 00:00:00
23.0,23.0,100.0,0.3,,,0.0,,1012.8,,Light Rain,2012,2012-09-05 00:00:00, Atlanta, Atlanta_2012-09-02 00:00:00
12.8,4.5,57.0,0.0,,350.0,5.4,,1020.8,,No Rain,2012,2012-09-20 00:00:00, New Hampshire, New Hampshire_2012-09-23 00:00:00
11.1,6.0,71.0,0.0,,150.0,9.4,,1022.5,,No Rain,2012,2012-09-21 00:00:00, New Hampshire, New Hampshire_2012-09-23 00:00:00
12.2,9.9,86.0,0.0,,90.0,7.6,,1019.9,,No Rain,2012,2012-09-22 00:00:00, New Hampshire, New Hampshire_2012-09-23 00:00:00
17.8,15.1,84.0,0.0,,160.0,9.4,,1010.0,,No Rain,2012,2012-09-23 00:00:00, New Hampshire, New Hampshire_2012-09-23 00:00:00
13.3,5.7,60.0,0.0,,180.0,0.0,,1017.6,,No Rain,2012,2012-09-24 00:00:00, New Hampshire, New Hampshire_2012-09-23 00:00:00
8.9,6.7,86.0,0.0,,,0.0,,1018.5,,No Rain,2012,2012-09-25 00:00:00, New Hampshire, New Hampshire_2012-09-23 00:00:00
11.7,7.8,77.0,0.0,,,0.0,,1019.7,,No Rain,2012,2012-09-26 00:00:00, New Hampshire, New Hampshire_2012-09-23 00:00:00
5.0,-5.1,48.0,0.0,,340.0,18.4,,998.6,,No Rain,2012,2012-09-27 00:00:00, Dover, Dover_2012-09-30 00:00:00
4.0,-6.9,45.0,0.0,,350.0,24.1,,991.8,,No Rain,2012,2012-09-28 00:00:00, Dover, Dover_2012-09-30 00:00:00
5.0,-4.0,52.0,0.5,,360.0,7.6,,997.1,,Light Rain,2012,2012-09-29 00:00:00, Dover, Dover_2012-09-30 00:00:00
4.0,1.0,81.0,0.0,,190.0,9.4,,1007.1,,No Rain,2012,2012-09-30 00:00:00, Dover, Dover_2012-09-30 00:00:00
4.0,-1.0,70.0,0.0,,170.0,16.6,,1015.8,,No Rain,2012,2012-10-01 00:00:00, Dover, Dover_2012-09-30 00:00:00
3.0,-1.9,70.0,0.0,,110.0,46.4,,1013.8,,No Rain,2012,2012-10-02 00:00:00, Dover, Dover_2012-09-30 00:00:00
5.0,4.0,93.0,0.5,,120.0,29.5,,1009.8,,Light Rain,2012,2012-10-03 00:00:00, Dover, Dover_2012-09-30 00:00:00
30.6,21.1,57.0,0.0,,230.0,14.8,,1012.2,,No Rain,2012,2012-09-05 00:00:00, Richmond, Richmond_2012-09-08 00:00:00
28.3,23.9,77.0,0.3,,220.0,11.2,,1009.9,,Light Rain,2012,2012-09-06 00:00:00, Richmond, Richmond_2012-09-08 00:00:00
26.7,19.3,64.0,0.0,,200.0,9.4,,1013.5,,No Rain,2012,2012-09-07 00:00:00, Richmond, Richmond_2012-09-08 00:00:00
29.4,22.1,65.0,0.0,,160.0,14.8,,1012.0,,No Rain,2012,2012-09-08 00:00:00, Richmond, Richmond_2012-09-08 00:00:00
21.1,17.1,78.0,0.0,,230.0,0.0,,1008.5,,No Rain,2012,2012-09-09 00:00:00, Richmond, Richmond_2012-09-08 00:00:00
23.3,10.7,45.0,0.0,,320.0,9.4,,1012.8,,No Rain,2012,2012-09-10 00:00:00, Richmond, Richmond_2012-09-08 00:00:00
22.8,7.4,37.0,0.0,,350.0,11.2,,1020.3,,No Rain,2012,2012-09-11 00:00:00, Richmond, Richmond_2012-09-08 00:00:00
17.0,8.9,59.0,0.0,,50.0,11.2,,1021.7,,No Rain,2013,2013-10-09 00:00:00, Charlotte, Charlotte_2013-10-12 00:00:00
19.0,11.1,60.0,0.0,,10.0,7.6,,1020.3,,No Rain,2013,2013-10-10 00:00:00, Charlotte, Charlotte_2013-10-12 00:00:00
21.0,15.1,69.0,0.0,,330.0,11.2,,1015.9,,No Rain,2013,2013-10-11 00:00:00, Charlotte, Charlotte_2013-10-12 00:00:00
21.0,16.0,73.0,0.0,,50.0,0.0,,1013.9,,No Rain,2013,2013-10-12 00:00:00, Charlotte, Charlotte_2013-10-12 00:00:00
21.0,16.0,73.0,0.0,,20.0,9.4,,1018.1,,No Rain,2013,2013-10-13 00:00:00, Charlotte, Charlotte_2013-10-12 00:00:00
19.4,16.6,84.0,0.0,,30.0,13.0,,1022.2,,No Rain,2013,2013-10-14 00:00:00, Charlotte, Charlotte_2013-10-12 00:00:00
18.0,15.1,83.0,0.0,,40.0,9.4,,1022.4,,No Rain,2013,2013-10-15 00:00:00, Charlotte, Charlotte_2013-10-12 00:00:00
21.7,17.9,79.0,0.0,,,0.0,,1014.6,,No Rain,2013,2013-10-17 00:00:00, Talladega, Talladega_2013-10-20 00:00:00
19.4,15.1,76.0,0.0,,360.0,7.6,,1014.2,,No Rain,2013,2013-10-18 00:00:00, Talladega, Talladega_2013-10-20 00:00:00
13.9,11.8,87.0,0.0,,,0.0,,1015.5,,No Rain,2013,2013-10-19 00:00:00, Talladega, Talladega_2013-10-20 00:00:00
15.0,13.4,90.0,0.0,,,0.0,,1014.8,,No Rain,2013,2013-10-20 00:00:00, Talladega, Talladega_2013-10-20 00:00:00
11.7,8.9,83.0,0.0,,,0.0,,1017.8,,No Rain,2013,2013-10-21 00:00:00, Talladega, Talladega_2013-10-20 00:00:00
15.6,11.8,78.0,0.0,,,0.0,,1017.3,,No Rain,2013,2013-10-22 00:00:00, Talladega, Talladega_2013-10-20 00:00:00
17.2,10.6,65.0,0.0,,220.0,5.4,,1012.0,,No Rain,2013,2013-10-23 00:00:00, Talladega, Talladega_2013-10-20 00:00:00
9.3,1.0,56.0,0.0,,290.0,14.8,,1013.0,,No Rain,2013,2013-10-24 00:00:00, Martinsville, Martinsville_2013-10-27 00:00:00
4.6,0.4,74.0,0.0,,330.0,0.0,,1020.7,,No Rain,2013,2013-10-25 00:00:00, Martinsville, Martinsville_2013-10-27 00:00:00
5.2,-2.6,57.0,0.0,,320.0,5.4,,1027.5,,No Rain,2013,2013-10-26 00:00:00, Martinsville, Martinsville_2013-10-27 00:00:00
11.5,0.0,45.0,0.0,,240.0,0.0,,1019.2,,No Rain,2013,2013-10-27 00:00:00, Martinsville, Martinsville_2013-10-27 00:00:00
7.2,5.2,87.0,0.0,,180.0,0.0,,1018.2,,No Rain,2013,2013-10-28 00:00:00, Martinsville, Martinsville_2013-10-27 00:00:00
12.9,11.8,93.0,0.0,,,0.0,,1023.6,,No Rain,2013,2013-10-29 00:00:00, Martinsville, Martinsville_2013-10-27 00:00:00
11.3,10.4,94.0,0.0,,110.0,0.0,,1025.3,,No Rain,2013,2013-10-30 00:00:00, Martinsville, Martinsville_2013-10-27 00:00:00
27.2,18.2,58.0,0.0,,150.0,9.4,,1011.2,,No Rain,2013,2013-10-03 00:00:00, Kansas, Kansas_2013-10-06 00:00:00
27.2,19.0,61.0,0.0,,180.0,13.0,,1006.7,,No Rain,2013,2013-10-04 00:00:00, Kansas, Kansas_2013-10-06 00:00:00
28.3,18.4,55.0,0.0,,170.0,16.6,,1007.6,,No Rain,2013,2013-10-05 00:00:00, Kansas, Kansas_2013-10-06 00:00:00
13.9,2.2,45.0,0.0,,230.0,11.2,,1013.1,,No Rain,2013,2013-10-06 00:00:00, Kansas, Kansas_2013-10-06 00:00:00
13.9,5.5,57.0,0.0,,330.0,20.5,,1013.8,,No Rain,2013,2013-10-07 00:00:00, Kansas, Kansas_2013-10-06 00:00:00
20.0,6.7,42.0,0.0,,220.0,7.6,,1017.8,,No Rain,2013,2013-10-08 00:00:00, Kansas, Kansas_2013-10-06 00:00:00
21.7,7.1,39.0,0.0,,170.0,14.8,,1016.2,,No Rain,2013,2013-10-09 00:00:00, Kansas, Kansas_2013-10-06 00:00:00
23.5,-12.7,8.0,0.0,,280.0,5.4,,1020.8,,No Rain,2013,2013-11-07 00:00:00, Phoenix, Phoenix_2013-11-10 00:00:00
26.6,-8.9,9.0,0.0,,60.0,1.8,,1016.0,,No Rain,2013,2013-11-08 00:00:00, Phoenix, Phoenix_2013-11-10 00:00:00
27.5,1.1,18.0,0.0,,220.0,7.6,,1012.4,,No Rain,2013,2013-11-09 00:00:00, Phoenix, Phoenix_2013-11-10 00:00:00
28.3,-0.8,15.0,0.0,,300.0,5.4,,1014.0,,No Rain,2013,2013-11-10 00:00:00, Phoenix, Phoenix_2013-11-10 00:00:00
27.8,2.1,19.0,0.0,,290.0,9.4,,1014.1,,No Rain,2013,2013-11-11 00:00:00, Phoenix, Phoenix_2013-11-10 00:00:00
30.9,3.8,18.0,0.0,,290.0,0.0,,1013.6,,No Rain,2013,2013-11-12 00:00:00, Phoenix, Phoenix_2013-11-10 00:00:00
30.1,3.9,19.0,0.0,,70.0,13.0,,1016.4,,No Rain,2013,2013-11-13 00:00:00, Phoenix, Phoenix_2013-11-10 00:00:00
21.8,18.4,81.0,0.0,,20.0,18.4,,1021.0,,No Rain,2013,2013-11-14 00:00:00, Homestead, Homestead_2013-11-17 00:00:00
23.0,17.0,69.0,0.0,,70.0,22.3,,1021.3,,No Rain,2013,2013-11-15 00:00:00, Homestead, Homestead_2013-11-17 00:00:00
24.9,20.8,78.0,0.0,,80.0,18.4,,1017.2,,No Rain,2013,2013-11-16 00:00:00, Homestead, Homestead_2013-11-17 00:00:00
25.1,21.0,78.0,0.0,,70.0,16.6,,1017.6,,No Rain,2013,2013-11-17 00:00:00, Homestead, Homestead_2013-11-17 00:00:00
24.0,21.9,88.0,0.0,,80.0,7.6,,1016.9,,No Rain,2013,2013-11-18 00:00:00, Homestead, Homestead_2013-11-17 00:00:00
23.6,21.9,90.0,0.0,,110.0,0.0,,1014.5,,No Rain,2013,2013-11-19 00:00:00, Homestead, Homestead_2013-11-17 00:00:00
25.0,21.9,83.0,31.0,,340.0,7.6,,1013.5,,Heavy Rain,2013,2013-11-20 00:00:00, Homestead, Homestead_2013-11-17 00:00:00
19.4,18.2,93.0,0.3,,130.0,20.5,,1009.7,,Light Rain,2013,2013-10-31 00:00:00, Texas, Texas_2013-11-03 00:00:00
16.7,6.8,52.0,0.0,,290.0,7.6,,1009.6,,No Rain,2013,2013-11-01 00:00:00, Texas, Texas_2013-11-03 00:00:00
17.2,8.3,56.0,0.0,,330.0,11.2,,1013.4,,No Rain,2013,2013-11-02 00:00:00, Texas, Texas_2013-11-03 00:00:00
13.9,1.8,44.0,0.0,,350.0,5.4,,1022.6,,No Rain,2013,2013-11-03 00:00:00, Texas, Texas_2013-11-03 00:00:00
16.1,3.8,44.0,0.0,,160.0,20.5,,1016.3,,No Rain,2013,2013-11-04 00:00:00, Texas, Texas_2013-11-03 00:00:00
14.4,13.9,97.0,0.5,,120.0,9.4,,1017.0,,Light Rain,2013,2013-11-05 00:00:00, Texas, Texas_2013-11-03 00:00:00
18.9,18.2,96.0,0.3,,120.0,9.4,,1012.9,,Light Rain,2013,2013-11-06 00:00:00, Texas, Texas_2013-11-03 00:00:00
