temp,dwpt,rhum,prcp,wdir,wspd,pres,coco,date,rain_binary,location
25.5,19.9,71.0,0.0,50.0,7.6,1016.4,No Rain,2019-06-30,False, Chicagoland
29.4,15.2,42.0,0.0,,0.0,1013.0,No Rain,2019-07-13,False, Kentucky
32.2,21.7,54.0,0.0,240.0,7.6,1006.8,No Rain,2019-07-21,False, New Hampshire
22.8,15.6,64.0,0.0,210.0,7.6,1022.8,No Rain,2019-07-28,False, Pocono
24.4,24.4,100.0,1.5,200.0,11.2,1019.1,Light Rain,2019-07-07,True, Daytona
23.3,16.6,66.0,0.0,260.0,5.4,1015.6,No Rain,2019-08-11,False, Michigan
23.9,17.9,69.0,0.0,330.0,9.4,1014.0,No Rain,2019-08-04,False, Watkins Glen
27.2,20.1,65.0,0.0,100.0,7.6,1019.6,No Rain,2019-09-01,False, Darlington
38.1,-3.7,7.0,0.0,150.0,7.6,1008.8,No Rain,2019-09-15,False, Las Vegas
23.3,13.2,53.0,0.0,240.0,5.4,1023.5,No Rain,2019-09-21,False, Richmond
26.1,18.3,62.0,0.0,260.0,0.0,1020.0,No Rain,2019-09-29,False, Charlotte Roval
21.7,14.4,63.0,0.0,350.0,5.4,1016.6,No Rain,2019-09-08,False, Indianapolis
19.0,19.0,100.0,0.0,0.0,0.0,1016.1,No Rain,2020-10-11,False, Charlotte Roval
18.9,0.9,30.0,0.0,180.0,13.0,1010.4,No Rain,2020-10-18,False, Kansas
14.4,4.9,53.0,0.0,90.0,11.2,1014.2,No Rain,2020-10-25,False, Texas
15.4,9.1,66.0,0.0,0.0,0.0,1020.9,No Rain,2020-10-04,False, Talladega
5.8,4.8,93.0,0.0,0.0,0.0,1028.1,No Rain,2020-11-01,False, Martinsville
19.0,0.1,28.0,0.0,240.0,22.0,1001.4,No Rain,2020-11-08,False, Phoenix
20.0,15.6,76.0,0.0,40.0,16.6,1023.9,No Rain,2020-02-16,False, Daytona
11.0,11.0,100.0,6.1,10.0,9.0,1014.2,Moderate Rain,2020-02-23,True, Las Vegas
21.1,5.0,35.0,0.0,280.0,16.6,1013.8,No Rain,2020-03-01,False, California (Auto Club)
26.0,-0.9,17.0,0.0,210.0,28.0,1008.1,No Rain,2020-03-08,False, Phoenix
24.0,17.0,65.0,0.0,140.0,24.1,1015.8,No Rain,2020-05-17,False, Darlington
18.3,18.3,100.0,5.3,80.0,9.4,1011.5,Moderate Rain,2020-05-20,True, Darlington
27.0,20.1,66.0,0.0,0.0,0.0,1015.6,No Rain,2020-05-24,False, Charlotte
21.0,18.9,88.0,3.6,360.0,16.6,1011.7,Moderate Rain,2020-05-28,True, Charlotte
28.5,21.3,65.0,0.0,160.0,7.6,1012.9,No Rain,2020-06-10,False, Martinsville
27.4,22.8,76.0,0.0,70.0,14.8,1013.5,No Rain,2020-06-14,False, Homestead
23.7,22.0,90.0,0.0,0.0,0.0,1014.1,No Rain,2020-06-22,False, Talladega
21.1,12.3,57.0,0.0,0.0,0.0,1014.4,No Rain,2020-06-27,False, Pocono
21.7,18.9,84.0,0.0,290.0,9.4,1008.1,No Rain,2020-06-28,False, Pocono
26.0,24.0,89.0,0.0,170.0,5.4,1014.2,No Rain,2020-06-07,False, Atlanta
28.3,17.8,53.0,0.0,280.0,5.4,1011.3,No Rain,2020-07-12,False, Kentucky
33.3,20.5,47.0,0.0,160.0,25.9,1012.2,No Rain,2020-07-19,False, Texas
31.7,18.0,44.0,0.0,0.0,0.0,1013.5,No Rain,2020-07-23,False, Kansas
26.7,20.5,69.0,0.0,0.0,0.0,1013.5,No Rain,2020-07-05,False, Indianapolis
25.6,23.8,90.0,0.0,170.0,11.2,1013.4,No Rain,2020-08-16,False, Daytona Road Course
27.2,14.9,47.0,0.0,120.0,7.6,1013.3,No Rain,2020-08-02,False, New Hampshire
18.3,5.2,42.0,0.0,,7.6,1018.2,No Rain,2020-08-22,False, Dover
16.7,12.2,75.0,0.0,260.0,16.6,1013.7,No Rain,2020-08-23,False, Dover
29.4,24.9,77.0,0.0,260.0,9.4,1015.7,No Rain,2020-08-29,False, Daytona
25.6,10.6,39.0,0.0,310.0,5.4,1021.1,No Rain,2020-08-08,False, Michigan
26.1,15.5,52.0,0.0,160.0,13.0,1018.6,No Rain,2020-08-09,False, Michigan
24.4,20.1,77.0,0.0,60.0,13.0,1021.7,No Rain,2020-09-12,False, Richmond
36.4,-4.9,7.0,0.0,130.0,11.2,1006.6,No Rain,2020-09-27,False, Las Vegas
25.0,17.2,62.0,0.0,60.0,9.4,1021.6,No Rain,2020-09-06,False, Darlington
19.0,17.0,88.0,0.0,20.0,9.4,1018.0,No Rain,2021-10-10,False, Charlotte Roval
18.3,1.3,32.0,0.0,10.0,9.4,1025.5,No Rain,2021-10-17,False, Texas
14.4,11.7,84.0,0.0,70.0,16.6,1009.3,No Rain,2021-10-24,False, Kansas
11.5,10.1,91.0,0.0,210.0,5.4,1004.0,No Rain,2021-10-31,False, Martinsville
20.6,20.3,98.0,0.3,0.0,0.0,1016.0,Light Rain,2021-10-04,True, Talladega
28.0,2.9,20.0,0.0,296.0,6.0,1014.0,No Rain,2021-11-07,False, Phoenix
21.1,18.9,87.0,0.0,40.0,5.4,1012.7,No Rain,2021-02-14,False, Daytona
11.7,6.2,69.0,0.0,20.0,24.1,1026.7,No Rain,2021-02-21,False, Daytona Road Course
26.0,20.1,70.0,0.0,100.0,16.6,1021.1,No Rain,2021-02-28,False, Homestead
17.0,-0.7,30.0,0.0,230.0,17.0,1018.5,No Rain,2021-03-14,False, Phoenix
10.0,-6.8,30.0,0.0,60.0,9.4,1027.2,No Rain,2021-03-21,False, Atlanta
10.9,-0.6,45.0,0.0,293.0,21.2,1016.1,No Rain,2021-03-29,False, Bristol Dirt
25.0,-15.1,6.0,0.0,230.0,24.1,1008.4,No Rain,2021-03-07,False, Las Vegas
14.2,14.2,100.0,0.3,0.0,0.0,1016.0,Light Rain,2021-04-10,True, Martinsville
15.6,4.3,47.0,0.0,350.0,5.4,1010.6,No Rain,2021-04-18,False, Richmond
17.6,17.4,99.0,1.8,234.0,12.2,1005.6,Light Rain,2021-04-25,True, Talladega
12.8,-6.3,26.0,0.0,340.0,14.8,1015.6,No Rain,2021-05-16,False, Dover
22.8,8.9,41.0,0.0,210.0,37.1,1008.2,No Rain,2021-05-02,False, Kansas
26.1,20.0,69.0,0.0,120.0,11.2,1017.4,No Rain,2021-05-23,False, COTA
21.0,15.1,69.0,0.1,20.0,11.2,1014.0,Light Rain,2021-05-30,True, Charlotte
22.2,7.2,38.0,0.0,270.0,7.6,1016.3,No Rain,2021-05-09,False, Darlington
26.1,20.0,69.0,0.0,160.0,7.6,1012.3,No Rain,2021-06-20,False, Nashville
19.4,10.7,57.0,0.0,170.0,9.4,1024.6,No Rain,2021-06-26,False, Pocono
22.2,19.9,87.0,0.0,180.0,14.8,1021.8,No Rain,2021-06-27,False, Pocono
29.0,10.2,31.0,0.0,180.0,13.0,1009.0,No Rain,2021-06-06,False, Sonoma
28.0,21.1,66.0,0.0,240.0,5.4,1016.9,No Rain,2021-07-11,False, Atlanta
22.2,17.1,73.0,0.0,60.0,7.6,1018.7,No Rain,2021-07-18,False, New Hampshire
30.0,18.4,50.0,0.0,290.0,16.6,1011.6,No Rain,2021-07-04,False, Road America
25.6,14.4,50.0,0.0,50.0,13.0,1021.3,No Rain,2021-08-15,False, Indy Road Course
27.2,20.1,65.0,0.0,0.0,0.0,1011.2,No Rain,2021-08-22,False, Michigan
27.8,24.4,82.0,0.0,0.0,0.0,1017.1,No Rain,2021-08-28,False, Daytona
21.7,20.0,90.0,0.0,0.0,0.0,1016.5,No Rain,2021-08-08,False, Watkins Glen
20.0,15.6,76.0,0.0,290.0,11.2,1018.6,No Rain,2021-09-11,False, Richmond
22.0,19.2,84.0,0.0,262.0,5.4,1021.0,No Rain,2021-09-18,False, Bristol
33.6,10.3,24.0,0.0,130.0,9.4,1009.2,No Rain,2021-09-26,False, Las Vegas
22.2,16.0,68.0,0.0,190.0,5.4,1016.1,No Rain,2021-09-05,False, Darlington
25.1,8.6,35.0,0.0,170.0,7.6,1007.5,No Rain,2022-10-16,False, Las Vegas
23.1,9.5,42.0,0.0,340.0,9.4,1015.0,No Rain,2022-10-02,False, Talladega
22.5,18.1,76.0,0.0,30.0,9.4,1015.2,No Rain,2022-10-23,False, Homestead
13.9,6.7,62.0,0.0,0.0,0.0,1028.0,No Rain,2022-10-30,False, Martinsville
14.0,8.0,67.0,0.0,0.0,0.0,1024.0,No Rain,2022-10-09,False, Charlotte Roval
20.0,-3.0,21.0,0.0,279.0,4.0,1012.3,No Rain,2022-11-06,False, Phoenix
15.6,4.3,47.0,0.0,10.0,20.5,1023.6,No Rain,2022-02-20,False, Daytona
20.0,-15.3,8.0,0.0,360.0,14.8,1022.0,No Rain,2022-02-27,False, California (Auto Club)
24.0,-12.3,8.0,0.0,329.0,7.2,1016.0,No Rain,2022-03-13,False, Phoenix
15.0,4.1,48.0,0.0,310.0,13.0,1018.0,No Rain,2022-03-20,False, Atlanta
30.0,-1.4,13.0,0.0,180.0,14.8,1013.0,No Rain,2022-03-27,False, COTA
12.9,-13.2,15.0,0.0,210.0,22.3,1008.9,No Rain,2022-03-06,False, Las Vegas
16.0,11.6,75.0,0.0,240.0,7.0,1016.0,No Rain,2022-04-17,False, Bristol Dirt
22.8,14.9,61.0,0.0,135.0,7.9,1018.9,No Rain,2022-04-24,False, Talladega
11.1,1.1,50.0,0.0,130.0,22.3,1015.2,No Rain,2022-04-03,False, Richmond
9.0,2.3,63.0,0.3,300.0,18.4,1009.0,Light Rain,2022-04-09,True, Martinsville
11.0,1.2,51.0,0.0,170.0,7.0,1019.0,No Rain,2022-05-01,False, Dover
30.0,13.7,37.0,0.0,70.0,9.4,1010.5,No Rain,2022-05-15,False, Kansas
25.0,14.2,51.0,0.0,0.0,0.0,1015.0,No Rain,2022-05-29,False, Charlotte
16.7,16.7,100.0,0.9,30.0,7.6,1005.0,Light Rain,2022-05-08,True, Darlington
29.0,16.9,48.0,0.0,270.0,27.7,1013.0,No Rain,2022-06-12,False, Sonoma
31.1,22.1,59.0,0.0,150.0,13.0,1016.8,No Rain,2022-06-26,False, Nashville
27.2,10.4,35.0,0.0,200.0,5.4,1010.8,No Rain,2022-06-05,False, Gateway (WWT)
27.0,24.5,86.0,0.0,210.0,13.0,1017.0,No Rain,2022-07-10,False, Atlanta
22.2,16.0,68.0,0.0,150.0,9.4,1016.5,No Rain,2022-07-17,False, New Hampshire
27.2,15.6,49.0,0.0,220.0,14.8,1017.5,No Rain,2022-07-24,False, Pocono
20.0,17.2,84.0,0.8,280.0,16.6,1017.6,Light Rain,2022-07-03,True, Road America
26.7,14.5,47.0,0.0,160.0,7.6,1019.6,No Rain,2022-07-31,False, Indy Road Course
21.7,16.6,73.0,0.0,280.0,13.0,1019.0,No Rain,2022-08-14,False, Richmond
23.3,20.1,82.0,0.5,80.0,14.8,1018.1,Light Rain,2022-08-21,True, Watkins Glen
24.4,23.4,94.0,1.0,240.0,5.4,1013.6,Light Rain,2022-08-28,True, Daytona
28.3,21.1,65.0,0.0,190.0,11.2,1017.9,No Rain,2022-08-07,False, Michigan
15.6,15.0,96.0,1.8,340.0,16.6,1018.9,Light Rain,2022-09-11,True, Kansas
20.0,16.6,81.0,0.0,197.0,2.2,1023.0,No Rain,2022-09-17,False, Bristol
32.2,14.4,34.0,0.0,160.0,16.6,1011.0,No Rain,2022-09-25,False, Texas
25.0,24.0,94.0,0.1,0.0,0.0,1019.3,Light Rain,2022-09-04,True, Darlington
22.5,17.0,71.0,0.0,0.0,0.0,1020.0,No Rain,2023-10-01,False, Talladega
28.6,-4.8,11.0,0.0,0.0,0.0,1016.2,No Rain,2023-10-15,False, Las Vegas
24.6,20.5,78.0,0.0,0.0,0.0,1013.9,No Rain,2023-10-22,False, Homestead
19.7,14.9,74.0,0.0,0.0,0.0,1021.0,No Rain,2023-10-29,False, Martinsville
13.0,1.0,44.0,0.0,350.0,9.4,1016.0,No Rain,2023-10-08,False, Charlotte Roval
28.0,-3.0,13.0,0.0,0.0,0.0,1015.0,No Rain,2023-11-05,False, Phoenix
17.2,8.9,58.0,0.0,60.0,18.4,1026.5,No Rain,2023-02-19,False, Daytona
5.6,3.9,89.0,2.7,340.0,11.2,1013.5,Moderate Rain,2023-02-26,True, California (Auto Club)
24.0,11.0,44.0,0.0,230.0,20.5,1013.0,No Rain,2023-03-12,False, Phoenix
9.0,-5.7,35.0,0.0,290.0,9.3,1019.0,No Rain,2023-03-19,False, Atlanta
26.1,-0.9,17.0,0.0,100.0,7.6,1009.1,No Rain,2023-03-26,False, COTA
17.3,-3.5,24.0,0.0,210.0,57.6,1003.4,No Rain,2023-03-05,False, Las Vegas
19.6,11.1,58.0,0.0,240.0,5.4,1014.0,No Rain,2023-04-16,False, Martinsville
22.2,3.8,30.0,0.0,330.0,29.5,997.3,No Rain,2023-04-02,False, Richmond
19.7,0.2,27.0,0.0,350.0,5.4,1015.0,No Rain,2023-04-23,False, Talladega
8.3,-1.8,49.0,0.3,60.0,11.2,1024.8,Light Rain,2023-04-09,True, Bristol Dirt
16.6,16.0,96.0,1.1,278.0,13.7,986.2,Light Rain,2023-05-01,True, Dover
25.0,15.0,54.0,0.0,180.0,7.6,1018.6,No Rain,2023-05-14,False, Darlington
16.0,15.0,94.0,1.7,340.0,16.6,1014.0,Light Rain,2023-05-29,True, Charlotte
31.1,14.3,36.0,0.0,210.0,25.9,1005.0,No Rain,2023-05-07,False, Kansas
21.0,11.9,56.0,0.0,0.0,0.0,1011.0,No Rain,2023-06-11,False, Sonoma
28.9,19.5,57.0,0.0,270.0,9.4,1013.9,No Rain,2023-06-25,False, Nashville
28.9,12.3,36.0,0.0,80.0,7.6,1011.6,No Rain,2023-06-04,False, Gateway (WWT)
23.9,23.2,96.0,0.5,180.0,13.0,1009.1,Light Rain,2023-07-17,True, New Hampshire
25.6,20.6,74.0,0.1,30.0,5.4,1008.0,Light Rain,2023-07-02,True, Chicago Street
16.7,12.2,75.0,0.0,0.0,0.0,1012.3,No Rain,2023-07-23,False, Pocono
29.4,19.4,55.0,0.0,330.0,16.6,1010.4,No Rain,2023-07-30,False, Richmond
26.0,23.5,86.0,0.0,250.0,6.0,1013.0,No Rain,2023-07-09,False, Atlanta
25.6,20.6,74.0,0.0,350.0,14.8,1011.4,No Rain,2023-08-13,False, Indy Road Course
17.8,12.3,70.0,0.0,0.0,0.0,1016.8,No Rain,2023-08-20,False, Watkins Glen
28.3,23.9,77.0,0.0,80.0,7.6,1013.2,No Rain,2023-08-26,False, Daytona
23.3,15.6,62.0,0.0,60.0,13.0,1016.0,No Rain,2023-08-06,False, Michigan
28.3,11.8,36.0,0.0,90.0,9.4,1019.1,No Rain,2023-09-10,False, Kansas
22.8,16.8,69.0,0.0,360.0,5.4,1015.7,No Rain,2023-09-16,False, Bristol
33.9,19.9,44.0,0.0,170.0,33.5,1006.1,No Rain,2023-09-24,False, Texas
20.0,17.8,87.0,0.0,0.0,0.0,1020.7,No Rain,2023-09-03,False, Darlington
