season,race,site,track,track_length,track_type,laps,driver_finish_1,driver_finish_2,driver_finish_3,driver_finish_4,driver_finish_5,manufacturer_finish_1,manufacturer_finish_2,manufacturer_finish_3,manufacturer_finish_4,manufacturer_finish_5,miles_completed,shortened,Pontiac_top5_count,Toyota_top5_count,Ford_top5_count,Chevrolet_top5_count,Dodge_top5_count,Oldsmobile_top5_count,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,date
2016,31,Kansas,Kansas Speedway,1.5,paved track,267,Kevin Harvick,Carl Edwards,Joey Logano,Jimmie Johnson,Kyle Busch,Chevrolet,Toyota,Ford,Chevrolet,Toyota,400.5,False,0,2,1,2,0,0,23.3,18.4,74.0,0.0,,180.0,18.4,,1009.2,,No Rain,2016-10-16
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,192,Joey Logano,Brian Scott,Denny Hamlin,Kurt Busch,Ricky Stenhouse Jr,Ford,Ford,Toyota,Chevrolet,Ford,510.72,False,0,1,3,1,0,0,12.2,0.0,43.0,0.0,,,0.0,,1020.5,,No Rain,2016-10-23
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,500,Jimmie Johnson,Brad Keselowski,Denny Hamlin,Matt Kenseth,Kyle Busch,Chevrolet,Ford,Toyota,Toyota,Toyota,263.0,False,0,3,1,1,0,0,18.4,12.2,67.0,0.0,,220.0,5.4,,1019.8,,No Rain,2016-10-30
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,293,Carl Edwards,Joey Logano,Martin Truex Jr,Chase Elliott,Kyle Busch,Toyota,Ford,Toyota,Chevrolet,Toyota,439.5,True,0,3,1,1,0,0,18.3,10.6,61.0,0.0,,90.0,5.4,,1022.5,,No Rain,2016-11-6
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,324,Joey Logano,Kyle Busch,Kyle Larson,Kevin Harvick,Kurt Busch,Ford,Toyota,Chevrolet,Chevrolet,Chevrolet,324.0,False,0,1,1,3,0,0,27.3,2.4,20.0,0.0,,110.0,7.6,,1016.1,,No Rain,2016-11-13
2016,36,Homestead,Homestead-Miami Speedway,1.5,paved track,268,Jimmie Johnson,Kyle Larson,Kevin Harvick,Joey Logano,Jamie McMurray,Chevrolet,Chevrolet,Chevrolet,Ford,Chevrolet,402.0,False,0,0,1,4,0,0,23.1,18.8,77.0,0.0,,330.0,5.4,,1017.9,,No Rain,2016-11-20
2017,1,Daytona,Daytona International Speedway,2.5,paved track,200,Kurt Busch,Ryan Blaney,A.J. Allmendinger,Aric Almirola,Paul Menard,Ford,Ford,Chevrolet,Ford,Chevrolet,500.0,False,0,0,3,2,0,0,23.3,16.1,64.0,0.0,,220.0,9.4,,1011.7,,No Rain,2017-2-26
2017,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,325,Brad Keselowski,Kyle Larson,Matt Kenseth,Kasey Kahne,Chase Elliott,Ford,Chevrolet,Toyota,Chevrolet,Chevrolet,500.5,False,0,1,1,3,0,0,13.0,0.0,41.0,0.0,,170.0,5.4,,1032.6,,No Rain,2017-3-5
2017,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,267,Martin Truex Jr,Kyle Larson,Chase Elliott,Joey Logano,Brad Keselowski,Toyota,Chevrolet,Chevrolet,Ford,Ford,400.5,False,0,1,2,2,0,0,27.0,0.7,18.0,0.0,,290.0,0.0,,1014.4,,No Rain,2017-3-12
2017,4,Phoenix,Phoenix International Raceway,1.0,paved track,314,Ryan Newman,Kyle Larson,Kyle Busch,Ricky Stenhouse Jr,Brad Keselowski,Chevrolet,Chevrolet,Toyota,Ford,Ford,314.0,False,0,1,2,2,0,0,33.0,2.0,14.0,0.0,,350.0,0.0,,1013.8,,No Rain,2017-3-19
2017,5,Fontana,Auto Club Speedway,2.0,paved track,202,Kyle Larson,Brad Keselowski,Clint Bowyer,Martin Truex Jr,Joey Logano,Chevrolet,Ford,Ford,Toyota,Ford,404.0,False,0,1,3,1,0,0,20.0,10.1,53.0,0.0,,260.0,16.6,,1014.7,,No Rain,2017-3-26
2017,6,Martinsville,Martinsville Speedway,0.526,paved track,500,Brad Keselowski,Kyle Busch,Chase Elliott,Joey Logano,Austin Dillon,Ford,Toyota,Chevrolet,Ford,Chevrolet,263.0,False,0,1,2,2,0,0,15.7,5.6,51.0,0.0,,330.0,7.6,,1016.2,,No Rain,2017-4-2
2017,7,Fort Worth,Texas Motor Speedway,1.5,paved track,334,Jimmie Johnson,Kyle Larson,Joey Logano,Kevin Harvick,"Dale Earnhardt, Jr.",Chevrolet,Chevrolet,Ford,Ford,Chevrolet,501.0,False,0,0,2,3,0,0,25.6,15.6,54.0,0.0,,170.0,31.7,,1008.4,,No Rain,2017-4-9
2017,8,Bristol,Bristol Motor Speedway,0.533,paved track,500,Jimmie Johnson,Clint Bowyer,Kevin Harvick,Matt Kenseth,Joey Logano,Chevrolet,Ford,Ford,Toyota,Ford,266.5,False,0,1,3,1,0,0,9.0,8.1,94.0,4.6,,80.0,11.0,,,,Moderate Rain,2017-4-24
2017,9,Richmond,Richmond International Raceway,0.75,paved track,400,Joey Logano,Brad Keselowski,Denny Hamlin,Ricky Stenhouse Jr,Kevin Harvick,Ford,Ford,Toyota,Ford,Ford,300.0,False,0,1,4,0,0,0,25.6,21.7,79.0,0.0,,200.0,11.2,,1017.5,,No Rain,2017-4-30
2017,10,Talladega,Talladega Superspeedway,2.66,paved track,191,Ricky Stenhouse Jr,Jamie McMurray,Kyle Busch,Aric Almirola,Kasey Kahne,Ford,Chevrolet,Toyota,Ford,Chevrolet,508.06,False,0,1,2,2,0,0,22.8,6.5,35.0,0.0,,260.0,20.5,,1008.0,,No Rain,2017-5-7
2017,11,Kansas,Kansas Speedway,1.5,paved track,267,Martin Truex Jr,Brad Keselowski,Kevin Harvick,Ryan Blaney,Kyle Busch,Toyota,Ford,Ford,Ford,Toyota,400.5,False,0,2,3,0,0,0,22.8,5.7,33.0,0.0,,30.0,18.4,,1013.2,,No Rain,2017-5-13
2017,12,Charlotte,Charlotte Motor Speedway,1.5,paved track,400,Austin Dillon,Kyle Busch,Martin Truex Jr,Matt Kenseth,Denny Hamlin,Chevrolet,Toyota,Toyota,Toyota,Toyota,600.0,False,0,4,0,1,0,0,28.0,18.1,55.0,0.0,,200.0,0.0,,1011.9,,No Rain,2017-5-28
2017,13,Dover,Dover International Speedway,1.0,paved track,406,Jimmie Johnson,Kyle Larson,Martin Truex Jr,Ryan Newman,Chase Elliott,Chevrolet,Chevrolet,Toyota,Chevrolet,Chevrolet,406.0,False,0,1,0,4,0,0,21.7,0.8,25.0,0.0,,170.0,11.2,,1007.8,,No Rain,2017-6-4
2017,14,Pocono,Pocono Raceway,2.5,paved track,160,Ryan Blaney,Kevin Harvick,Erik Jones,Kurt Busch,Brad Keselowski,Ford,Ford,Toyota,Ford,Ford,400.0,False,0,1,4,0,0,0,21.1,15.6,71.0,0.0,,250.0,7.6,,1016.9,,No Rain,2017-6-11
2017,15,Michigan,Michigan International Speedway,2.0,paved track,200,Kyle Larson,Chase Elliott,Joey Logano,Denny Hamlin,Jamie McMurray,Chevrolet,Chevrolet,Ford,Toyota,Chevrolet,400.0,False,0,1,1,3,0,0,28.3,17.8,53.0,0.0,,200.0,13.0,,1003.6,,No Rain,2017-6-18
2017,16,Sonoma,Sonoma Raceway,1.99,road course,110,Kevin Harvick,Clint Bowyer,Brad Keselowski,Denny Hamlin,Kyle Busch,Ford,Ford,Ford,Toyota,Toyota,218.9,False,0,2,3,0,0,0,24.0,12.9,50.0,0.0,,350.0,20.5,,1010.8,,No Rain,2017-6-25
2017,17,Daytona,Daytona International Speedway,2.5,paved track,163,Ricky Stenhouse Jr,Clint Bowyer,Paul Menard,Michael McDowell,Ryan Newman,Ford,Ford,Chevrolet,Chevrolet,Chevrolet,407.5,False,0,0,2,3,0,0,25.0,24.0,94.0,0.0,,210.0,0.0,,1019.5,,No Rain,2017-7-1
2017,18,Kentucky,Kentucky Speedway,1.5,paved track,274,Martin Truex Jr,Kyle Larson,Chase Elliott,Denny Hamlin,Kyle Busch,Toyota,Chevrolet,Chevrolet,Toyota,Toyota,411.0,False,0,3,0,2,0,0,28.3,21.6,67.0,0.0,,220.0,16.6,,1011.2,,No Rain,2017-7-8
2017,19,Loudon,New Hampshire Motor Speedway,1.058,paved track,301,Denny Hamlin,Kyle Larson,Martin Truex Jr,Matt Kenseth,Kevin Harvick,Toyota,Chevrolet,Toyota,Toyota,Ford,318.458,False,0,3,1,1,0,0,25.0,17.2,62.0,0.0,,300.0,11.2,,1010.4,,No Rain,2017-7-16
2017,20,Indianapolis,Indianapolis Motor Speedway,2.5,paved track,167,Kasey Kahne,Brad Keselowski,Ryan Newman,Joey Logano,Matt Kenseth,Chevrolet,Ford,Chevrolet,Ford,Toyota,417.5,False,0,1,2,2,0,0,28.3,23.2,74.0,0.0,,360.0,0.0,,1008.6,,No Rain,2017-7-23
2017,21,Pocono,Pocono Raceway,2.5,paved track,160,Kyle Busch,Kevin Harvick,Martin Truex Jr,Denny Hamlin,Brad Keselowski,Toyota,Ford,Toyota,Toyota,Ford,400.0,False,0,3,2,0,0,0,18.3,8.8,54.0,0.0,,360.0,16.6,,1013.2,,No Rain,2017-7-30
2017,22,Watkins Glen,Watkins Glen International,2.45,road course,90,Martin Truex Jr,Matt Kenseth,Daniel Suarez,Denny Hamlin,Clint Bowyer,Toyota,Toyota,Toyota,Toyota,Ford,220.50000000000003,False,0,4,1,0,0,0,18.9,11.2,61.0,0.0,,270.0,13.0,,1014.9,,No Rain,2017-8-6
2017,23,Michigan,Michigan International Speedway,2.0,paved track,202,Kyle Larson,Martin Truex Jr,Erik Jones,Ryan Newman,Trevor Bayne,Chevrolet,Toyota,Toyota,Chevrolet,Ford,404.0,False,0,2,1,2,0,0,21.7,15.5,68.0,0.0,,330.0,5.4,,1015.6,,No Rain,2017-8-13
2017,25,Darlington,Darlington Raceway,1.366,paved track,367,Denny Hamlin,Kyle Busch,Kurt Busch,Austin Dillon,Erik Jones,Toyota,Toyota,Ford,Chevrolet,Toyota,501.32200000000006,False,0,3,1,1,0,0,24.4,21.7,85.0,0.0,,240.0,5.4,,1016.2,,No Rain,2017-9-3
2017,26,Richmond,Richmond Raceway,0.75,paved track,404,Kyle Larson,Joey Logano,Ryan Newman,Kurt Busch,Denny Hamlin,Chevrolet,Ford,Chevrolet,Ford,Toyota,303.0,False,0,1,2,2,0,0,20.0,16.6,81.0,0.0,,300.0,7.6,,1021.7,,No Rain,2017-9-9
2017,27,Chicago,Chicagoland Speedway,1.5,paved track,267,Martin Truex Jr,Chase Elliott,Kevin Harvick,Denny Hamlin,Kyle Larson,Toyota,Chevrolet,Ford,Toyota,Chevrolet,400.5,False,0,2,1,2,0,0,24.8,17.5,64.0,0.0,,160.0,5.4,,1015.5,,No Rain,2017-9-17
2017,28,Loudon,New Hampshire Motor Speedway,1.058,paved track,300,Kyle Busch,Kyle Larson,Matt Kenseth,Brad Keselowski,Martin Truex Jr,Toyota,Chevrolet,Toyota,Ford,Toyota,317.40000000000003,False,0,3,1,1,0,0,20.0,16.6,81.0,0.0,,,0.0,,1016.8,,No Rain,2017-9-24
2017,29,Dover,Dover International Speedway,1.0,paved track,400,Kyle Busch,Chase Elliott,Jimmie Johnson,Martin Truex Jr,Kyle Larson,Toyota,Chevrolet,Chevrolet,Toyota,Chevrolet,400.0,False,0,2,0,3,0,0,7.2,5.0,86.0,0.0,,230.0,25.9,,1017.3,,No Rain,2017-10-1
2017,30,Charlotte,Charlotte Motor Speedway,1.5,paved track,337,Martin Truex Jr,Chase Elliott,Kevin Harvick,Denny Hamlin,Jamie McMurray,Toyota,Chevrolet,Ford,Toyota,Chevrolet,505.5,False,0,2,1,2,0,0,21.0,20.0,94.0,0.0,,10.0,0.0,,1016.4,,No Rain,2017-10-8
2017,31,Talladega,Talladega Superspeedway,2.66,paved track,188,Brad Keselowski,Ryan Newman,Trevor Bayne,Joey Logano,Aric Almirola,Ford,Chevrolet,Ford,Ford,Ford,500.08,False,0,0,4,1,0,0,22.1,19.6,86.0,0.0,,70.0,9.4,,1020.9,,No Rain,2017-10-15
2017,32,Kansas,Kansas Speedway,1.5,paved track,267,Martin Truex Jr,Kurt Busch,Ryan Blaney,Chase Elliott,Denny Hamlin,Toyota,Ford,Ford,Chevrolet,Toyota,400.5,False,0,2,2,1,0,0,23.9,19.0,74.0,0.2,,170.0,11.2,,1008.6,,Light Rain,2017-10-22
2017,33,Martinsville,Martinsville Speedway,0.526,paved track,505,Kyle Busch,Martin Truex Jr,Clint Bowyer,Brad Keselowski,Kevin Harvick,Toyota,Toyota,Ford,Ford,Ford,265.63,False,0,2,3,0,0,0,14.7,14.1,96.0,0.0,,150.0,0.0,,1007.4,,No Rain,2017-10-29
2017,34,Fort Worth,Texas Motor Speedway,1.5,paved track,334,Kevin Harvick,Martin Truex Jr,Denny Hamlin,Matt Kenseth,Brad Keselowski,Ford,Toyota,Toyota,Toyota,Ford,501.0,False,0,3,2,0,0,0,27.8,18.2,56.0,0.0,,180.0,13.0,,1009.3,,No Rain,2017-11-5
2017,35,Phoenix,Phoenix International Raceway,1.0,paved track,312,Matt Kenseth,Chase Elliott,Martin Truex Jr,Erik Jones,Kevin Harvick,Toyota,Chevrolet,Toyota,Toyota,Ford,312.0,False,0,3,1,1,0,0,28.0,0.7,17.0,0.0,,290.0,0.0,,1012.1,,No Rain,2017-11-12
2017,36,Homestead,Homestead-Miami Speedway,1.5,paved track,267,Martin Truex Jr,Kyle Busch,Kyle Larson,Kevin Harvick,Chase Elliott,Toyota,Toyota,Chevrolet,Ford,Chevrolet,400.5,False,0,2,1,2,0,0,22.7,21.9,95.0,0.0,,50.0,5.4,,1014.2,,No Rain,2017-11-19
2018,1,Daytona,Daytona International Speedway,2.5,paved track,207,Austin Dillon,Bubba Wallace,Denny Hamlin,Joey Logano,Chris Buescher,Chevrolet,Chevrolet,Toyota,Ford,Chevrolet,517.5,False,0,1,1,3,0,0,22.8,16.1,66.0,0.0,,190.0,5.4,,1021.7,,No Rain,2018-2-18
2018,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,325,Kevin Harvick,Brad Keselowski,Clint Bowyer,Denny Hamlin,Martin Truex Jr,Ford,Ford,Ford,Toyota,Toyota,500.5,False,0,2,3,0,0,0,25.0,12.9,47.0,0.0,,190.0,5.4,,1016.9,,No Rain,2018-2-25
2018,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,267,Kevin Harvick,Kyle Busch,Kyle Larson,Martin Truex Jr,Ryan Blaney,Ford,Toyota,Chevrolet,Toyota,Ford,400.5,False,0,2,2,1,0,0,16.9,-0.8,30.0,0.0,,170.0,25.9,,1008.7,,No Rain,2018-3-4
2018,5,Fontana,Auto Club Speedway,2.0,paved track,200,Martin Truex Jr,Kyle Larson,Kyle Busch,Brad Keselowski,Joey Logano,Toyota,Chevrolet,Toyota,Ford,Ford,400.0,False,0,2,2,1,0,0,14.4,1.0,40.0,0.0,,240.0,25.9,,1014.3,,No Rain,2018-3-18
2018,6,Martinsville,Martinsville Speedway,0.526,paved track,500,Clint Bowyer,Kyle Busch,Ryan Blaney,Martin Truex Jr,Kevin Harvick,Ford,Toyota,Ford,Toyota,Ford,263.0,False,0,2,3,0,0,0,7.1,-4.0,45.0,0.0,,30.0,7.6,,1026.4,,No Rain,2018-3-26
2018,7,Fort Worth,Texas Motor Speedway,1.5,paved track,334,Kyle Busch,Kevin Harvick,Jamie McMurray,Erik Jones,Ryan Blaney,Toyota,Ford,Chevrolet,Toyota,Ford,501.0,False,0,2,2,1,0,0,6.1,-0.6,62.0,0.0,,40.0,18.4,,1019.6,,No Rain,2018-4-8
2018,9,Richmond,Richmond Raceway,0.75,paved track,402,Kyle Busch,Chase Elliott,Denny Hamlin,Joey Logano,Kevin Harvick,Toyota,Chevrolet,Toyota,Ford,Ford,301.5,False,0,2,2,1,0,0,14.4,-3.9,28.0,0.0,,360.0,11.2,,1026.6,,No Rain,2018-4-21
2018,10,Talladega,Talladega Superspeedway,2.66,paved track,188,Joey Logano,Kurt Busch,Chase Elliott,Kevin Harvick,Ricky Stenhouse Jr,Ford,Ford,Chevrolet,Ford,Ford,500.08,False,0,0,4,1,0,0,24.1,6.4,32.0,0.0,,300.0,9.4,,1014.4,,No Rain,2018-4-29
2018,11,Dover,Dover International Speedway,1.0,paved track,400,Kevin Harvick,Clint Bowyer,Daniel Suarez,Martin Truex Jr,Kurt Busch,Ford,Ford,Toyota,Toyota,Ford,400.0,False,0,2,3,0,0,0,1.7,-1.7,78.0,0.0,,70.0,38.9,,995.8,,No Rain,2018-5-6
2018,12,Kansas,Kansas Speedway,1.5,paved track,267,Kevin Harvick,Martin Truex Jr,Joey Logano,Kyle Larson,Denny Hamlin,Ford,Toyota,Ford,Chevrolet,Toyota,400.5,False,0,2,2,1,0,0,28.9,16.8,48.0,0.0,,190.0,25.9,,1005.3,,No Rain,2018-5-12
2018,13,Charlotte,Charlotte Motor Speedway,1.5,paved track,400,Kyle Busch,Martin Truex Jr,Denny Hamlin,Brad Keselowski,Jimmie Johnson,Toyota,Toyota,Toyota,Ford,Chevrolet,600.0,False,0,3,1,1,0,0,27.0,21.1,70.0,0.0,,210.0,0.0,,1012.0,,No Rain,2018-5-27
2018,14,Pocono,Pocono Raceway,2.5,paved track,160,Martin Truex Jr,Kyle Larson,Kyle Busch,Kevin Harvick,Brad Keselowski,Toyota,Chevrolet,Toyota,Ford,Ford,400.0,False,0,2,2,1,0,0,20.0,17.8,87.0,0.0,,350.0,22.3,,1011.1,,No Rain,2018-6-3
2018,15,Michigan,Michigan International Speedway,2.0,paved track,133,Clint Bowyer,Kevin Harvick,Kurt Busch,Kyle Busch,Paul Menard,Ford,Ford,Ford,Toyota,Ford,266.0,True,0,1,4,0,0,0,19.4,18.2,93.0,0.3,,60.0,14.8,,1015.1,,Light Rain,2018-6-10
2018,16,Sonoma,Sonoma Raceway,1.99,road course,110,Martin Truex Jr,Kevin Harvick,Clint Bowyer,Chase Elliott,Kyle Busch,Toyota,Ford,Ford,Chevrolet,Toyota,218.9,False,0,2,2,1,0,0,37.0,11.1,21.0,0.0,,340.0,14.8,,1005.0,,No Rain,2018-6-24
2018,17,Chicago,Chicagoland Speedway,1.5,paved track,267,Kyle Busch,Kyle Larson,Kevin Harvick,Martin Truex Jr,Clint Bowyer,Toyota,Chevrolet,Ford,Toyota,Ford,400.5,False,0,2,2,1,0,0,31.1,25.2,71.0,0.0,,190.0,16.6,,1010.9,,No Rain,2018-7-1
2018,18,Daytona,Daytona International Speedway,2.5,paved track,168,Erik Jones,Martin Truex Jr,A.J. Allmendinger,Kasey Kahne,Chris Buescher,Toyota,Toyota,Chevrolet,Chevrolet,Chevrolet,420.0,False,0,2,0,3,0,0,23.3,22.3,94.0,0.0,,290.0,7.6,,1018.0,,No Rain,2018-7-7
2018,19,Kentucky,Kentucky Speedway,1.5,paved track,267,Martin Truex Jr,Ryan Blaney,Brad Keselowski,Kyle Busch,Kevin Harvick,Toyota,Ford,Ford,Toyota,Ford,400.5,False,0,2,3,0,0,0,31.1,17.8,45.0,0.0,,10.0,7.6,,1017.5,,No Rain,2018-7-14
2018,20,Loudon,New Hampshire Motor Speedway,1.058,paved track,301,Kevin Harvick,Kyle Busch,Aric Almirola,Martin Truex Jr,Chase Elliott,Ford,Toyota,Ford,Toyota,Chevrolet,318.458,False,0,2,2,1,0,0,20.0,13.2,65.0,0.0,,120.0,9.4,,1020.8,,No Rain,2018-7-22
2018,21,Pocono,Pocono Raceway,2.5,paved track,164,Kyle Busch,Daniel Suarez,Alex Bowman,Kevin Harvick,Erik Jones,Toyota,Toyota,Chevrolet,Ford,Toyota,410.0,False,0,3,1,1,0,0,21.7,16.0,70.0,0.0,,270.0,13.0,,1016.7,,No Rain,2018-7-29
2018,22,Watkins Glen,Watkins Glen International,2.45,road course,90,Chase Elliott,Martin Truex Jr,Kyle Busch,Daniel Suarez,Erik Jones,Chevrolet,Toyota,Toyota,Toyota,Toyota,220.50000000000003,False,0,4,0,1,0,0,25.6,20.6,74.0,0.0,,360.0,7.6,,1019.2,,No Rain,2018-8-5
2018,23,Michigan,Michigan International Speedway,2.0,paved track,200,Kevin Harvick,Brad Keselowski,Kyle Busch,Austin Dillon,Ryan Blaney,Ford,Ford,Toyota,Chevrolet,Ford,400.0,False,0,1,3,1,0,0,26.1,17.7,60.0,0.0,,260.0,7.6,,1015.3,,No Rain,2018-8-12
2018,25,Darlington,Darlington Raceway,1.366,paved track,367,Brad Keselowski,Joey Logano,Kyle Larson,Kevin Harvick,Chase Elliott,Ford,Ford,Chevrolet,Ford,Chevrolet,501.32200000000006,False,0,0,3,2,0,0,30.0,22.7,65.0,0.0,,160.0,13.0,,1021.3,,No Rain,2018-9-2
2018,26,Indianapolis,Indianapolis Motor Speedway,2.5,paved track,160,Brad Keselowski,Erik Jones,Denny Hamlin,Kevin Harvick,Clint Bowyer,Ford,Toyota,Toyota,Ford,Ford,400.0,False,0,2,3,0,0,0,15.0,12.9,87.0,0.0,,40.0,14.8,,1011.9,,No Rain,2018-9-10
2018,27,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,272,Brad Keselowski,Kyle Larson,Martin Truex Jr,Joey Logano,Ryan Blaney,Ford,Chevrolet,Toyota,Ford,Ford,408.0,False,0,1,3,1,0,0,37.2,0.5,10.0,0.0,,250.0,29.5,,1006.6,,No Rain,2018-9-16
2018,28,Richmond,Richmond Raceway,0.75,paved track,400,Kyle Busch,Kevin Harvick,Martin Truex Jr,Chase Elliott,Aric Almirola,Toyota,Ford,Toyota,Chevrolet,Ford,300.0,False,0,2,2,1,0,0,23.3,22.3,94.0,0.0,,180.0,25.9,,1017.0,,No Rain,2018-9-22
2018,29,Charlotte (Road),Charlotte Motor Speedway Road Course,2.28,road course,109,Ryan Blaney,Jamie McMurray,Clint Bowyer,Alex Bowman,Kurt Busch,Ford,Chevrolet,Ford,Chevrolet,Ford,248.52,False,0,0,3,2,0,0,24.0,19.9,78.0,0.0,,90.0,0.0,,1021.6,,No Rain,2018-9-30
2018,30,Dover,Dover International Speedway,1.0,paved track,404,Chase Elliott,Denny Hamlin,Joey Logano,Erik Jones,Kurt Busch,Chevrolet,Toyota,Ford,Toyota,Ford,404.0,False,0,2,2,1,0,0,7.8,-7.9,32.0,0.0,,70.0,25.9,,1013.9,,No Rain,2018-10-7
2018,31,Talladega,Talladega Superspeedway,2.66,paved track,193,Aric Almirola,Clint Bowyer,Ricky Stenhouse Jr,Denny Hamlin,Joey Logano,Ford,Ford,Ford,Toyota,Ford,513.38,False,0,1,4,0,0,0,18.0,14.1,78.0,0.0,,,0.0,,1015.0,,No Rain,2018-10-14
2018,32,Kansas,Kansas Speedway,1.5,paved track,267,Chase Elliott,Kyle Busch,Kyle Larson,Erik Jones,Martin Truex Jr,Chevrolet,Toyota,Chevrolet,Toyota,Toyota,400.5,False,0,3,0,2,0,0,12.2,-2.1,37.0,0.0,,360.0,16.6,,1026.6,,No Rain,2018-10-21
2018,33,Martinsville,Martinsville Speedway,0.526,paved track,500,Joey Logano,Denny Hamlin,Martin Truex Jr,Kyle Busch,Brad Keselowski,Ford,Toyota,Toyota,Toyota,Ford,263.0,False,0,3,2,0,0,0,12.2,7.1,71.0,0.0,,310.0,0.0,,1007.7,,No Rain,2018-10-28
2018,34,Fort Worth,Texas Motor Speedway,1.5,paved track,337,Kevin Harvick,Ryan Blaney,Joey Logano,Erik Jones,Kyle Larson,Ford,Ford,Ford,Toyota,Chevrolet,505.5,False,0,1,3,1,0,0,21.7,11.7,53.0,0.0,,170.0,24.1,,1008.5,,No Rain,2018-11-4
2018,35,Phoenix,ISM Raceway,1.0,paved track,312,Kyle Busch,Brad Keselowski,Kyle Larson,Aric Almirola,Kevin Harvick,Toyota,Ford,Chevrolet,Ford,Ford,312.0,False,0,1,3,1,0,0,23.0,5.9,33.0,0.0,,180.0,7.6,,1010.9,,No Rain,2018-11-11
2018,36,Homestead,Homestead-Miami Speedway,1.5,paved track,267,Joey Logano,Martin Truex Jr,Kevin Harvick,Kyle Busch,Brad Keselowski,Ford,Toyota,Ford,Toyota,Ford,400.5,False,0,2,3,0,0,0,23.8,18.0,70.0,0.0,,40.0,14.8,,1018.2,,No Rain,2018-11-18
2019,1,Daytona,Daytona International Speedway,2.5,paved track,207,Denny Hamlin,Kyle Busch,Erik Jones,Joey Logano,Michael McDowell,Toyota,Toyota,Toyota,Ford,Ford,517.5,False,0,3,2,0,0,0,21.7,16.0,70.0,0.0,,240.0,13.0,,1011.0,,No Rain,2019-2-17
2019,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,325,Brad Keselowski,Martin Truex Jr,Kurt Busch,Kevin Harvick,Clint Bowyer,Ford,Toyota,Chevrolet,Ford,Ford,500.5,False,0,1,3,1,0,0,9.0,7.9,93.0,0.0,,80.0,7.6,,1017.2,,No Rain,2019-2-24
2019,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,267,Joey Logano,Brad Keselowski,Kyle Busch,Kevin Harvick,Kurt Busch,Ford,Ford,Toyota,Ford,Chevrolet,400.5,False,0,1,3,1,0,0,19.1,6.9,45.0,0.0,,180.0,25.9,,1007.3,,No Rain,2019-3-3
2019,4,Phoenix,ISM Raceway,1.0,paved track,312,Kyle Busch,Martin Truex Jr,Ryan Blaney,Aric Almirola,Denny Hamlin,Toyota,Toyota,Ford,Ford,Toyota,312.0,False,0,3,2,0,0,0,18.0,-0.8,28.0,0.0,,190.0,0.0,,1012.0,,No Rain,2019-3-10
2019,5,Fontana,Auto Club Speedway,2.0,paved track,200,Kyle Busch,Joey Logano,Brad Keselowski,Kevin Harvick,Ryan Blaney,Toyota,Ford,Ford,Ford,Ford,400.0,False,0,1,4,0,0,0,26.1,-3.5,14.0,0.0,,30.0,14.8,,1013.3,,No Rain,2019-3-17
2019,6,Martinsville,Martinsville Speedway,0.526,paved track,500,Brad Keselowski,Chase Elliott,Kyle Busch,Ryan Blaney,Denny Hamlin,Ford,Chevrolet,Toyota,Ford,Toyota,263.0,False,0,2,2,1,0,0,8.3,-3.3,44.0,0.0,,300.0,0.0,,1023.5,,No Rain,2019-3-24
2019,7,Fort Worth,Texas Motor Speedway,1.5,paved track,334,Denny Hamlin,Clint Bowyer,Daniel Suarez,Erik Jones,Jimmie Johnson,Toyota,Ford,Ford,Toyota,Chevrolet,501.0,False,0,2,2,1,0,0,10.6,0.0,48.0,0.0,,10.0,37.1,,1023.7,,No Rain,2019-3-31
2019,9,Richmond,Richmond Raceway,0.75,paved track,400,Martin Truex Jr,Joey Logano,Clint Bowyer,Kevin Harvick,Denny Hamlin,Toyota,Ford,Ford,Ford,Toyota,300.0,False,0,2,3,0,0,0,18.3,17.8,97.0,0.5,,130.0,0.0,,1018.2,,Light Rain,2019-4-13
2019,10,Talladega,Talladega Superspeedway,2.66,paved track,188,Chase Elliott,Alex Bowman,Ryan Preece,Joey Logano,Daniel Hemric,Chevrolet,Chevrolet,Chevrolet,Ford,Chevrolet,500.08,False,0,0,1,4,0,0,23.3,5.2,31.0,0.0,,220.0,11.2,,1013.2,,No Rain,2019-4-28
2019,11,Dover,Dover International Speedway,1.0,paved track,400,Martin Truex Jr,Alex Bowman,Kyle Larson,Kevin Harvick,Chase Elliott,Toyota,Chevrolet,Chevrolet,Ford,Chevrolet,400.0,False,0,1,1,3,0,0,6.1,-3.8,49.0,0.0,,60.0,14.8,,1012.8,,No Rain,2019-5-6
